+1.56600	+2.00000	+40.00000	+50.00000	0.92870	0.00100	0.93103	0.00100	0.92763	0.92781	0.93008	0.92183
+2.00000	+2.50000	+40.00000	+50.00000	0.88189	0.00100	0.86868	0.00100	0.88058	0.88090	0.86640	0.88059
-2.50000	-2.00000	+50.00000	+200.00000	0.87649	0.00151	0.85787	0.00100	0.87348	0.87559	0.85264	0.87245
-2.00000	-1.56600	+50.00000	+200.00000	0.92609	0.00100	0.92690	0.00100	0.92435	0.92546	0.92557	0.92435
-1.56600	-1.44400	+50.00000	+200.00000	0.93094	0.00216	0.93919	0.00100	0.92908	0.93164	0.94202	0.92901
-1.44400	-0.80000	+50.00000	+200.00000	0.95479	0.00100	0.96360	0.00100	0.95388	0.95439	0.96292	0.95331
-0.80000	+0.00000	+50.00000	+200.00000	0.96701	0.00100	0.97835	0.00100	0.96633	0.96667	0.97885	0.96378
+0.00000	+0.80000	+50.00000	+200.00000	0.96630	0.00100	0.97859	0.00100	0.96565	0.96582	0.97833	0.96531
+0.80000	+1.44400	+50.00000	+200.00000	0.95052	0.00100	0.96104	0.00100	0.94949	0.95006	0.96150	0.94860
+1.44400	+1.56600	+50.00000	+200.00000	0.93422	0.00209	0.93700	0.00100	0.93319	0.93617	0.94246	0.92456
+1.56600	+2.00000	+50.00000	+200.00000	0.92808	0.00100	0.92222	0.00100	0.92641	0.92714	0.92387	0.92576
+2.00000	+2.50000	+50.00000	+200.00000	0.87227	0.00155	0.85735	0.00100	0.87033	0.87296	0.85711	0.87029
-2.50000	-1.47900	+200.00000	+500.00000	0.89954	0.01215	0.89143	0.00257	0.89460	0.90310	0.86846	0.89469
-1.47900	-0.80000	+200.00000	+500.00000	0.94583	0.00667	0.96667	0.00140	0.94317	0.94545	0.93420	0.94360
-0.80000	+0.00000	+200.00000	+500.00000	0.96014	0.00553	0.97429	0.00100	0.95715	0.96124	0.97697	0.95554
+0.00000	+0.80000	+200.00000	+500.00000	0.95845	0.00531	0.96869	0.00100	0.95334	0.95915	0.96882	0.95291
+0.80000	+1.47900	+200.00000	+500.00000	0.95175	0.00682	0.93668	0.00124	0.94630	0.95372	0.93473	0.94019
+1.47900	+2.50000	+200.00000	+500.00000	0.91702	0.01053	0.86957	0.00255	0.91555	0.91499	0.87061	0.91541
