-1.44400	-0.80000	+50.00000	+200.00000	0.93808	0.00100	0.95036	0.00100	0.93697	0.93769	0.94982	0.93604
-0.80000	+0.00000	+50.00000	+200.00000	0.95824	0.00100	0.97191	0.00100	0.95759	0.95799	0.97239	0.95707
+0.00000	+0.80000	+50.00000	+200.00000	0.95795	0.00100	0.97224	0.00100	0.95735	0.95770	0.97180	0.95530
+0.80000	+1.44400	+50.00000	+200.00000	0.93419	0.00100	0.94713	0.00100	0.93316	0.93378	0.94768	0.93216
+1.44400	+1.56600	+50.00000	+200.00000	0.88288	0.00272	0.89550	0.00100	0.88136	0.88692	0.89713	0.86981
+1.56600	+2.00000	+50.00000	+200.00000	0.89547	0.00101	0.89638	0.00100	0.89403	0.89430	0.90050	0.89377
+2.00000	+2.50000	+50.00000	+200.00000	0.82927	0.00172	0.81978	0.00100	0.82757	0.83092	0.82166	0.82713
-2.50000	-1.47900	+200.00000	+500.00000	0.87189	0.01430	0.85429	0.00248	0.86453	0.87508	0.83937	0.86561
-1.47900	-0.80000	+200.00000	+500.00000	0.93040	0.00764	0.95217	0.00138	0.92521	0.93157	0.92539	0.92750
-0.80000	+0.00000	+200.00000	+500.00000	0.95101	0.00581	0.96667	0.00100	0.94761	0.95261	0.96740	0.94608
+0.00000	+0.80000	+200.00000	+500.00000	0.95152	0.00565	0.96317	0.00100	0.94631	0.95195	0.95504	0.94920
+0.80000	+1.47900	+200.00000	+500.00000	0.93983	0.00771	0.92480	0.00122	0.93031	0.94143	0.91729	0.91926
+1.47900	+2.50000	+200.00000	+500.00000	0.87774	0.01256	0.83768	0.00247	0.87598	0.87549	0.84960	0.87578
